"DOY" "Depth" "TIN"
343 743.5 41.37
343 791.3 41.6
343 827.9 41.35
343 864.5 41.31
343 899.5 41.52
343 933.2 41.66
343 968.1 41.51
343 1019.8 41.19
68 5.5 0.03
68 59.6 0.06
68 90.7 0.08
68 119.4 0.5
68 153.6 1.15
68 231.4 5.26
68 306.1 12
68 321 13.13
68 357.7 15.95
68 423.2 22.68
68 494.1 29.34
68 500.4 29.8
68 520.3 31.79
68 577.8 34.99
68 615 37.39
68 682.6 39.79
68 694 39.8
68 756 40.05
68 829.8 40.55
68 869.9 40.66
68 912.9 41.12
68 953.9 40.76
68 994.2 40.84
68 1023.3 40.82
68 5.3 0.04
68 492 28.04
68 743.3 40.01
68 998.9 40.94
68 1196.2 40.97
68 1400.5 40.87
68 1600.1 40.38
68 1800.6 39.86
68 1999.6 39.27
68 2199.2 38.85
68 2403.4 38.29
68 2603 38.1
68 2802.3 37.62
68 3000.5 37.01
68 3194.9 36.75
68 3398.8 36.35
68 3597 36.13
68 3799.9 35.83
68 4000.7 35.74
68 4200.3 35.43
68 4400.8 35.44
68 4499.5 35.43
68 4600 35.4
68 4808.7 35.37
69 4.7 0.05
69 15.6 0.04
69 25.5 0.05
69 36.1 0.04
69 45.6 0.04
69 59.9 0.05
69 75.3 0.06
69 101.3 0.04
69 125.4 1
69 150.8 1.55
69 172.8 2.26
69 200.6 3.95
96 4.6 0.03
96 499.8 29.12
96 751.1 40.78
96 997 41.71
96 1200.3 41.5
96 1399.8 41.06
96 1797.4 40.62
96 2000.2 39.88
96 2200.7 39.38
96 2401 38.97
96 2599.6 38.45
96 2799 37.94
96 3000 37.52
96 3199.7 37.35
96 3398.3 36.81
96 3599.8 36.59
96 3798.1 36.2
96 3999.6 36.11
96 4200.1 35.96
96 4398.7 35.85
96 4498.4 35.77
96 4599.1 35.74
96 4807.7 35.52
96 9.1 0.05
96 50.3 0.05
96 100.8 0.07
96 120.4 0.05
96 136 0.17
96 199.3 1.35
96 220.8 1.78
96 239.8 2.49
96 280.7 5.79
96 320.1 10.88
96 341.3 12.54
96 360.1 13.27
96 385 15.75
96 443.7 23.06
96 497.8 30.38
96 525.8 34.2
96 555.3 35.81
96 604.6 38
96 666.7 39.69
96 690.2 40.26
96 730.5 40.83
96 899.9 42.19
96 1016.1 41.53
97 4.8 0.03
97 15.2 0.02
97 35.3 0.03
97 59.7 0.01
97 76.6 0.01
97 99.8 0.06
97 124.6 0.42
97 151.1 0.96
97 175.6 1.43
97 200.1 1.95
138 5.9 0.04
138 501.1 29.56
138 750.5 39.95
138 1000.5 41.13
138 1400.6 41.07
138 1600.6 40.59
138 1801.3 40.04
138 1998.4 39.52
138 2200.4 39.3
138 2399.4 38.88
138 2600.8 38.49
138 2799.7 37.95
138 2999.7 37.37
138 3196.7 37.06
138 3399.4 36.61
138 3599.5 36.49
138 3799.9 35.97
138 4000.6 35.88
138 4198.9 35.79
138 4399.8 35.62
138 4498.8 35.63
138 4599.2 35.5
138 4809.7 35.26
138 25.1 0.05
138 45.5 0.03
138 75.3 0.05
138 108.5 0.02
138 125 0.13
138 142.6 0.01
138 197 1.08
138 332.1 11.3
138 369.2 14.95
138 433.7 20.72
138 500.1 28.45
138 511.7 29.34
138 542.2 32.62
138 585.1 35.62
138 633.9 38.3
138 681.5 39.97
138 700.1 40.09
138 745.3 40.74
138 798.6 41.09
138 840.1 41.23
138 1015.5 41.28
139 4.2 0.03
139 14.8 0.02
139 24.7 0.02
139 35.3 0.02
139 45.4 0.03
139 60.4 0.02
139 74.5 0.04
139 100 0.23
139 125.5 0.26
139 150.4 0.3
139 175.3 0.77
139 200.3 1.82
159 4.9 0.03
159 498.4 30.43
159 750.6 40.55
159 1005 41.12
159 1197 40.98
159 1396.1 41.06
159 1599.6 40.6
159 1801 39.98
159 2000.1 39.52
159 2202 39.31
159 2401.2 38.83
159 2600.2 38.29
159 2799.3 37.94
159 2998.4 37.37
159 3196.8 37.04
159 3399.7 36.7
159 3599.8 36.3
159 3799.8 36.1
159 4000.4 35.83
159 4197.2 35.78
159 4399.8 35.54
159 4499.5 35.54
159 4598.3 35.5
159 4808.5 35.32
159 5.9 0.02
159 37 0.02
159 65.8 0.02
159 69.9 0.03
159 106.6 0.03
159 119.6 0.26
159 222.3 3.73
159 277.1 9.67
159 301.3 11.23
159 350.9 15.93
159 389.5 19.32
159 416.3 22.18
159 476.3 28.14
159 487.1 29.04
159 505.6 31.22
159 555.8 34.79
159 594.2 36.79
159 650.4 38.28
159 755.1 40.56
159 836.6 41.06
159 899.5 41.06
159 981.5 41.24
159 1019.4 41.33
160 5.6 0.04
160 15.3 0.04
160 25 0.02
160 36 0.03
160 45.7 0.03
160 61.5 0.03
160 74.1 0.03
160 98.2 0.05
160 124.8 0.9
160 146.6 0.83
160 175.8 2.13
160 206.8 3.71
189 6.9 0.04
189 500.2 29.76
189 750.3 40.17
189 1000.6 40.95
189 1200.4 40.87
189 1400.4 40.55
189 1600.4 40.24
189 1800.7 39.7
189 2000.1 39.27
189 2200.6 38.88
189 2399.7 38.53
189 2600.2 38.12
189 2799.8 37.59
189 2999.8 37.19
189 3198.9 36.71
189 3399.9 36.36
189 3599.7 36.18
189 3800 35.87
189 4000 35.71
189 4200.2 35.56
189 4399.5 35.57
189 4498.6 35.55
189 4599.3 35.51
189 4809.5 35.3
189 13.8 0.01
189 46.9 0.03
189 55.4 0.02
189 70.2 0.03
189 111.7 0.23
189 172 2.57
189 231.2 4.45
189 266.7 7.26
189 303.4 10.94
189 367.9 14.83
189 428.6 22.22
189 469.8 25.73
189 508.6 29.01
189 543.2 32.44
189 581.3 35.39
189 624.4 37.54
189 657.1 38.91
189 704.2 40.45
189 750.9 40.82
189 766.4 41.07
189 812.8 41.39
189 858.4 41.7
189 928.3 41.82
189 997.5 41.7
190 5.7 0.03
190 15 0.04
190 25 0.05
190 35.1 0.06
190 44.3 0.04
190 59.5 0.04
190 74.4 0.04
190 99.3 0.06
190 125.1 0.77
190 149.1 1.52
190 174.9 1.59
190 200.5 3.19
219 7.2 0.04
219 500.3 28.56
219 751.2 40.14
219 999.7 41.21
219 1199.4 41.26
219 1399.3 40.97
219 1599.8 40.7
219 1799.3 40.21
219 2000.2 39.66
219 2200 39.31
219 2399.5 38.95
219 2599.7 38.31
219 2800.8 37.85
219 3000.2 37.57
219 3200.9 37.08
219 3399.8 36.83
219 3600.5 36.38
219 3800.1 36.21
219 3999.1 35.9
219 4200.3 35.77
219 4399.7 35.56
219 4500.1 35.6
219 4599.6 35.63
219 4807.7 35.45
219 25.5 0.08
219 66.4 0.09
219 107.6 0.07
219 140.6 0.1
219 160.3 0.51
219 190.5 0.94
219 239 2.23
219 288 3.35
219 349.6 12.35
219 379.5 16.91
219 412.8 20.43
219 446.3 23.44
219 508.3 29.64
219 547.4 32.59
219 580.7 35.02
219 643.8 37.62
219 694.2 39.08
219 737.1 39.76
219 777.7 40.39
219 826.3 40.74
219 874.5 41.07
219 908.3 41.24
219 942.2 41.2
219 1009.9 41.06
220 5.7 0.01
220 15.2 0.01
220 25.3 0.02
220 35.6 0.03
220 45.2 0.02
220 60.6 0.03
220 75.5 0.03
220 100.2 0.03
220 125.2 0.31
220 150.3 0.06
220 175.1 0.44
220 200.5 1.25
246 1400.9 41.07
246 1599.6 40.87
246 1800.5 40.27
246 2000.4 39.96
246 2200.3 39.45
246 2400.7 38.97
246 2599.9 38.57
246 2799.7 38
246 3000.3 37.77
246 3199.4 37.4
246 3400.4 36.97
246 3600.7 36.6
246 3799.5 36.21
246 3999.7 35.94
246 4199.4 35.93
246 4399.7 35.81
247 25.3 0.04
247 80.7 0.02
247 96.1 0.03
247 144.6 0.51
247 171.1 0.97
247 205.2 1.52
247 239.7 1.92
247 286.1 5.95
247 327.7 9.94
247 368.1 13.57
247 406.6 18.04
247 455 23.11
247 520.4 30.03
247 549.5 32.75
247 571.3 34.37
247 585.4 35.7
247 625.2 38.39
247 679.1 39.81
247 699.2 40.09
247 765.2 40.76
247 816.2 41.42
247 867.1 41.47
247 944.6 41.87
247 1023.2 41.54
247 5.4 0.05
247 14.9 0.05
247 25.6 0.03
247 35.2 0.03
247 45.5 0.04
247 60.2 0.03
247 76 0.02
247 100.5 0.03
247 125.5 0.31
247 150.2 0.75
247 175.4 1.03
247 200.7 1.48
276 7.6 0.02
276 500.2 30.38
276 749.6 40.01
276 999.7 40.93
276 1199.4 40.9
276 1399.7 40.58
276 1600 40.15
276 1801.2 39.67
276 2000.4 39.33
276 2200.1 38.95
276 2401.1 38.58
276 2600.5 38.18
276 2800 37.65
276 2998.6 37.27
276 3200 37.02
276 3400 36.47
276 3599.6 36.3
276 3799.5 35.86
276 4000.5 35.68
276 4200.1 35.52
276 4400.7 35.27
276 4498.3 35.28
276 4597.9 35.19
276 4809.3 35.08
276 75 0.01
276 80.6 0.01
276 95 0.02
276 134.1 0.2
276 184.3 1.37
276 205.6 1.49
276 263.6 5.21
276 303.1 8.39
276 342.3 14.07
276 382 17.38
276 434.3 22.9
276 495.7 30.54
276 510.2 31.42
276 528 32.82
276 582.9 35.42
276 635.2 37.32
276 702 39.86
276 763.2 40.32
276 807.2 40.95
276 849.9 40.98
276 887.9 41.29
276 924.6 41.5
276 996 41.46
276 1020.4 41.14
277 7.5 0.04
277 16.1 0.03
277 26 0.04
277 35 0.03
277 45.9 0.04
277 61.1 0.04
277 75.3 0.04
277 100.6 0.09
277 125.5 0.39
277 150.4 0.86
277 174.9 1.12
277 199.8 1.46
325 5.2 0.02
325 15 0.02
325 24.8 0.03
325 35.5 0.03
325 44.9 0.04
325 59.3 0.04
325 74.8 0.04
325 100.4 0.26
325 124.7 0.57
325 150 1.05
325 174.7 1.47
325 200.8 1.86
326 4.9 0.03
326 54.9 0.03
326 104 0.05
326 133 0.68
326 174.2 1.22
326 194.3 1.43
326 236 2.34
326 275.9 4.77
326 330 10.62
326 353.4 12.63
326 390.8 18.68
326 427.8 25.22
326 499.8 30.09
326 537.7 32.68
326 581.3 35.46
326 625.1 37.71
326 638.6 38.83
326 698.9 41.1
326 764.4 42.01
326 806.5 42.3
326 846.5 42.43
326 912.9 42.13
326 977.8 41.89
326 1020.1 41.57
326 5.1 0.02
326 499.9 29.64
326 749.6 41.4
326 999.8 41.64
326 1200 41.13
326 1399.9 40.94
326 1599.9 40.61
326 1799 40.01
326 2000.4 39.52
326 2199.2 39.22
326 2400.4 38.76
326 2599.5 38.42
326 2800.8 37.81
326 3000.5 37.51
326 3199.4 37.38
326 3400.2 36.99
326 3599.1 36.4
326 3799.1 36.12
326 4000 35.78
326 4199.9 35.74
326 4399.3 35.53
326 4500 35.72
326 4599.6 35.77
326 4808.1 35.33
9 4.1 0.08
9 499.8 27.46
9 751.2 41.23
9 1000.7 41.77
9 1199.7 41.67
9 1400.2 41.47
9 1600.5 40.97
9 1800.5 40.64
9 2000.7 40.18
9 2200.7 39.7
9 2399.5 39.41
9 2599.8 38.9
9 2799.8 38.25
9 3001 37.72
9 3199.7 37.26
9 3399.7 36.87
9 3598.6 36.57
9 3798.7 36.17
9 4001 35.98
9 4200 35.85
9 4399.7 35.85
9 4498.3 35.68
9 4599.4 35.55
9 4807.3 35.52
28 7.6 0.05
28 499.3 29.45
28 750.2 40.7
28 1199.8 41.35
28 1400 41.16
28 1599.4 40.57
28 1799.3 40.21
28 1998.7 39.54
28 2199.3 39.24
28 2399.5 39.16
28 2599 38.53
28 2798.7 38.02
28 2999.4 37.56
28 3199.7 37.23
28 3399.1 36.95
28 3598.6 36.55
28 3799.6 36.26
28 3999.6 36.03
28 4198.7 36.03
28 4399.3 35.73
28 4498 35.87
28 4599.8 35.69
28 4807.5 35.51
28 97 0.06
28 109.4 0.29
28 131.1 1.18
28 189.8 3.58
28 210.4 4.28
28 250.1 6.42
28 314.6 11.28
28 362.3 15.9
28 401.4 18.71
28 440.2 20.81
28 464.7 25.79
28 494.5 29.41
28 523.5 32.3
28 569.7 35.9
28 600 37.11
28 638.5 38.58
28 660.8 39.34
28 695.1 40.04
28 755.7 41.25
28 790.1 41.71
28 821.8 41.53
28 887.7 41.35
28 952.2 41.7
28 1020.2 41.35
29 2.4 0.04
29 15.2 0.06
29 24.8 0.06
29 34.4 0.05
29 44.9 0.05
29 60.5 0.04
29 74.6 0.02
29 101.4 0.38
29 125.4 0.98
29 150.3 2.1
29 176.1 2.83
29 200.5 3.93
59 6.8 0.02
59 509.7 27.74
59 749.2 40.86
59 999.6 41.22
59 1199.8 41.22
59 1399.6 40.82
59 1601.6 40.45
59 1801.6 40.01
59 1998.9 39.56
59 2198 39.15
59 2399.2 38.77
59 2600 38.39
59 2799.8 38.28
59 2999.4 37.35
59 3198.9 36.99
59 3397.9 36.67
59 3600.8 36.48
59 3797.5 36.02
59 3998.9 35.89
59 4196.5 35.74
59 4395.8 35.68
59 4498.9 35.61
59 4598 35.58
59 4807.4 35.59
59 38.1 0.01
59 101.5 0.21
59 159.2 1.85
59 190.4 2.96
59 214.9 3.38
59 232 4.36
59 275 8.77
59 315 11.44
59 352.3 14.17
59 369.5 16.1
59 390 16.96
59 431.9 21.89
59 486 28.91
59 528 33.01
59 577.8 36.43
59 632.3 39.15
59 693.7 41.5
59 732.7 42.01
59 769 42.16
59 820.2 42.21
59 869.5 42.42
59 930.8 42.08
59 991.4 41.93
59 1019.3 41.93
60 7.8 0.02
60 14.9 0.01
60 26.1 0.02
60 34.6 0.01
60 45 0.03
60 60 0.01
60 75.4 0.01
60 100.5 0.1
60 126.1 1.19
60 150.8 1.31
60 174.8 1.88
60 200.1 2.43
101 8.1 0.02
101 497.8 27.81
101 749.1 40.35
101 1000.4 41.18
101 1198.5 41.39
101 1399.5 40.74
101 1601.1 40.18
101 1800.5 39.86
101 1999.2 39.52
101 2199.8 39.19
101 2401 38.67
101 2599 38.39
101 2799.5 38.1
101 3000.4 37.61
101 3199.9 37.13
101 3399.7 36.8
101 3598.9 36.55
101 3799.4 36.27
101 3998 35.81
101 4197.7 35.69
101 4400.5 35.49
101 4498.7 35.56
101 4600.4 35.77
101 4807.6 35.44
102 42.6 0.01
102 140.8 0.41
102 156 0.7
102 186 1.28
102 272.4 4.6
102 330 7.95
102 349.7 9.6
102 393.3 13.95
102 449.7 23.01
102 508.1 28.94
102 510.3 29.75
102 542.5 32.45
102 582.1 35.74
102 641.7 38.15
102 692.5 39.78
102 759.3 40.57
102 773.1 40.91
102 819.4 41.06
102 865.7 41.14
102 942.4 41.36
102 1019 41.28
102 6.8 0.03
102 14.9 0.04
102 25.4 0.04
102 35.1 0.04
102 44.8 0.05
102 61 0.04
102 75.5 0.04
102 101.1 0.04
102 125.2 0.04
102 150.9 0.19
102 175.7 1.07
102 200.9 1.26
129 4.7 0.02
129 499.4 29.85
129 750.1 40.15
129 999.7 40.87
129 1201 40.64
129 1399.9 40.23
129 1599.9 40.17
129 1800 39.44
129 2002.9 39.12
129 2198.2 38.96
129 2400 38.28
129 2599.7 38
129 2801.3 37.62
129 3000.2 37.17
129 3200.3 36.8
129 3401.3 36.35
129 3597.1 36.12
129 3799 35.68
129 3999.8 35.56
129 4198.2 35.28
129 4400.4 35.27
129 4500.5 35.22
129 4599.8 35.15
129 4806.7 35.07
129 44.7 0.01
129 81 0.02
129 148.1 1
129 191.4 2.56
129 233.4 5.13
129 277.3 9.31
129 324.3 12.08
129 351.3 15.84
129 364.1 18.16
129 412.4 23.07
129 481.7 29.08
129 500.7 30.81
129 519.5 32.41
129 577.8 35.35
129 628.9 38.36
129 674.1 39.53
129 727.4 40.49
129 750.8 40.7
129 811.2 41.21
129 873.6 41.31
129 911.3 41.45
129 946.6 41.22
129 981.1 41.48
129 1018.4 41.4
130 5.6 0.02
130 15.5 0.01
130 26.3 0.01
130 33.9 0.02
130 75.3 0.01
130 100.4 0.01
130 125.8 0.02
130 150.2 0.12
130 174.9 1.11
130 200.8 2.13
200 1999 39.12
200 2198.5 38.67
200 2399.2 38.4
200 2599.4 38.18
200 2798.6 38
200 2998.5 37.73
200 3199.3 37.18
200 3399.2 36.91
200 3599.3 36.51
200 3799.5 36.36
200 3999.1 36.17
200 4199.7 35.85
200 4400 35.71
200 4499.3 35.63
200 4598.9 35.63
200 4809.3 35.78
201 4.7 0.01
201 124.9 0.24
201 145.6 0.28
201 194 1.61
201 267.2 5.01
201 330 12.16
201 359.2 17.32
201 427.4 23.2
201 450.1 28.04
201 472.3 30.44
201 519.7 34.22
201 566.4 36.05
201 607.7 37.82
201 650.4 38.99
201 693.8 39.95
201 741.2 40.98
201 749.7 41.15
201 801.5 41.31
201 853.8 41.41
201 936.7 41.64
201 1019.4 41.61
201 6.1 0.03
201 14.2 0.02
201 24.7 0.03
201 34.1 0.03
201 44.5 0.02
201 59.5 0.02
201 74.8 0.02
201 99.8 0.03
201 124.5 0.04
201 149.3 0.26
201 174.9 1.11
201 199.5 2.55
243 5.7 0.04
243 15.2 0.05
243 24.6 0.04
243 34.6 0.04
243 44.6 0.04
243 60 0.04
243 74.9 0.04
243 99.8 0.15
243 124.7 0.45
243 149.4 1.39
243 173.7 2.4
243 200.7 3.53
244 5.9 0.01
244 46.6 0.02
244 78.4 0.02
244 83.6 0.03
244 111.6 0.04
244 119.7 0.03
244 328.8 11.73
244 375.1 16.92
244 424.8 21.96
244 470.6 25.84
244 514.7 28.75
244 529.7 30.06
244 554 32
244 595.6 34.72
244 633.5 37.64
244 761.3 41.4
244 799.5 41.57
244 833 41.61
244 911.2 41.09
244 989.5 41.37
244 6.2 0.01
244 500.3 28.73
244 751 41.62
244 1001.6 41.22
244 1201.4 41.05
244 1400.5 40.74
244 1600.6 40.08
244 1800.5 39.8
244 2001.1 39.52
244 2200.4 38.97
244 2401.3 38.74
244 2601.9 38.13
244 2800 37.61
244 2999.8 37.21
244 3199.8 36.87
244 3401 36.53
244 3599.4 36.27
244 3800.4 35.89
244 3999.6 35.78
244 4200.6 35.66
244 4401 35.62
244 4500.1 35.75
244 4600.7 35.62
244 4803.1 35.63
270 5.8 0.03
270 16.2 0.03
270 25.8 0.03
270 36 0.03
270 45.6 0.03
270 60.8 0.03
270 76.1 0.03
270 100.7 0.04
270 125.6 0.17
270 150.4 0.94
270 176.6 2.01
270 200.8 3.53
270 5.9 0.03
270 30.8 0.04
270 50.7 0.05
270 80.7 0.03
270 100.1 0.02
270 149.1 0.81
270 211.6 4.13
270 250.9 6.61
270 290.9 10.79
270 338.5 14.43
270 410.7 20.79
270 479.6 28.11
270 500.3 30.84
270 520.1 32.14
270 571.4 35.79
270 625.8 38.24
270 676.9 40.37
270 711.4 41.23
270 741.9 41.16
270 801.4 41.44
270 860.1 41.85
270 918.2 41.07
270 973.9 41.47
270 1019.2 41.12
271 5.3 0.01
271 502.7 27.79
271 750.9 41.55
271 999.8 41.67
271 1201.4 41.15
271 1400.6 40.91
271 1600.4 40.38
271 1800.9 39.9
271 2000.9 39.23
271 2200.8 38.72
271 2400.6 38.38
271 2600.9 38.2
271 2800.2 37.5
271 3001.7 36.81
271 3202.1 36.69
271 3400.8 36.43
271 3600.3 36.01
271 3800.8 36.13
271 4000.6 35.68
271 4200.7 35.59
271 4401.8 35.49
271 4500.3 35.52
271 4600.4 35.31
271 4806.8 35.54
308 5.5 0.02
308 499.5 30.53
308 754.1 41.05
308 1009.2 40.95
308 1205.4 40.79
308 1399.1 40.39
308 1798.7 39.61
308 2001.2 39
308 2197.3 38.77
308 2395.9 38.24
308 2598.8 38.07
308 2796.2 37.58
308 2999.5 37.1
308 3197.6 36.87
308 3396.3 36.6
308 3596.1 36.26
308 3797.1 35.93
308 3999.3 35.72
308 4197.7 35.29
308 4399 35.39
308 4497.5 35.24
308 4600.7 35.34
308 4807.8 35.15
309 66.1 0.02
309 84.1 0.05
309 118.8 0.42
309 157.7 1.8
309 195.5 3.29
309 230.7 5.32
309 292.7 10.28
309 332 13.14
309 366.4 14.92
309 415.5 20.45
309 448.8 24.45
309 484.5 29.52
308 507 32.4
308 519 32.65
308 562.3 35.42
308 611.7 37.87
308 671.2 39.77
308 736.6 41.27
308 758.4 41.25
308 822 41.62
308 888.5 41.52
308 951.8 41.48
308 1019.2 41.22
309 5.7 0.02
309 15.8 0.02
309 24.5 0.02
309 35.7 0.02
309 45.5 0.02
309 60.8 0.05
309 74.9 0.04
309 99.8 0.22
309 125.4 0.83
309 149.8 1.66
309 173.9 1.94
309 200.3 3.3
333 6 0.03
333 14.3 0.02
333 24.9 0.03
333 35.4 0.03
333 45.5 0.02
333 59.4 0.03
333 74.8 0.02
333 99.8 0.03
333 124.7 0.11
333 150.2 0.87
333 175.5 1.41
333 200 2.58
334 5.3 0.03
334 52.8 0.05
334 99.4 0.03
334 124.2 0.45
334 169.3 1.49
334 213.9 3.52
334 258.7 5.92
334 292.1 9.53
334 326 12.58
334 365.8 16.59
334 430.6 22.56
334 481.2 28.57
334 504.1 30.51
334 519.3 31.88
334 577.5 35.35
334 626.2 38.15
334 681.3 40.24
334 720.4 41.04
334 759.7 41.18
334 801.5 41.53
334 857.6 41.57
334 919.9 41.49
334 979.4 41.31
334 1019.8 40.98
334 499.5 28.04
334 751.4 41.32
334 998.2 41.15
334 1199.1 41.18
334 1399.7 40.62
334 1600.8 40.3
334 1800.2 39.98
334 1999.7 39.61
334 2199.8 39.35
334 2400 38.91
334 2599.9 38.41
334 2799.4 37.82
334 2999.2 37.1
334 3200 36.93
334 3398.6 36.43
334 3599.4 36
334 3799.2 35.74
334 3998.9 35.64
334 4198.6 35.55
334 4399.3 35.49
334 4498.5 35.4
334 4598.4 35.32
334 4808.8 35.27
353 6.2 0.01
353 497.7 29.17
353 748.3 40.78
353 999.4 41.02
353 1198 40.84
353 1399.1 40.35
353 1599 40.01
353 1798.9 39.52
353 1999.7 39.23
353 2199.5 38.92
353 2399.6 38.19
353 2598.9 37.85
353 2799.1 37.33
353 2999.2 36.64
353 3198 36.43
353 3398.7 36.09
353 3599.1 35.89
353 3799.2 35.58
353 3999.5 35.44
353 4199.9 35.27
353 4398.8 35.19
353 4498.7 35.14
353 4600.1 35.21
353 4807.4 35.1
353 5.5 0.04
353 61.4 0.06
353 119.2 0.15
353 147.2 0.62
353 186.3 2.03
353 239.4 5.37
353 281.8 8.57
353 321.4 12.13
353 366.8 14.64
353 410.2 21.9
353 455.1 24.9
353 501.3 28.65
353 533.3 32.3
353 569.6 35.67
353 633.8 38.07
353 683.7 40.27
353 714.8 40.93
353 747.7 41.55
353 799.1 41.68
353 850.2 41.68
353 884.3 41.46
353 918.4 41.43
353 982.3 41.57
353 1018.7 41.36
354 5 0.01
354 15.1 0.02
354 24.6 0.02
354 34.8 0.01
354 43.8 0.02
354 59.4 0.02
354 73.9 0.02
354 99.5 0.06
354 123.6 0.47
354 149.5 1.05
354 175.6 2.32
354 199.6 3.99
18 5.3 0.04
18 500 30.52
18 1000.3 41.02
18 1200.2 41.02
18 1398.3 40.84
18 1601.1 40.53
18 1800.5 40.24
18 2002.3 39.64
18 2200.9 39.05
18 2398.7 38.72
18 2601.6 38.28
18 2799.3 37.74
18 3001.2 37.25
18 3199.6 37.02
18 3399.8 36.74
18 3599 36.35
18 3801 36
18 3999.4 35.74
18 4199.6 35.61
18 4398.1 35.59
18 4497.9 35.51
18 4601.2 35.48
18 4808.5 35.38
18 4.8 0.01
18 38.3 0.02
18 70.3 0.01
18 135.9 0.64
18 177.5 1.55
18 244.8 5.09
18 309.1 11.7
18 357.3 14.56
18 417.9 22.12
18 451 25.35
18 487.9 28.08
18 500.5 29.84
18 528.2 32.18
18 568.4 34.75
18 617.6 37.92
18 678.9 39.31
18 703.1 39.7
18 753.1 40.85
18 810.7 41.19
18 848.7 40.43
18 900.2 40.65
18 949.3 40.77
18 1002.4 40.71
18 1019 40.76
19 5.5 0.02
19 14.9 0.02
19 25.1 0.02
19 33.8 0.02
19 44.6 0.02
19 61.1 0.02
19 76.1 0.02
19 101.5 0.03
19 126.5 0.2
19 151 0.79
19 175.1 1.45
19 199.4 2.36
84 4.6 0.01
84 499.8 25.98
84 750.1 41.12
84 998.6 40.72
84 1204.6 40.61
84 1399.3 40.19
84 1600.5 40.08
84 1800 39.55
84 2000.3 39.16
84 2200.9 39.09
84 2400.8 38.65
84 2600.5 38.15
84 2801.4 37.61
84 3002.1 36.84
84 3204.8 36.53
84 3402.3 36.24
84 3601.4 35.94
84 3805.8 35.79
84 4002.4 35.24
84 4202.8 35.13
84 4406.8 35.24
84 4500.9 35.19
84 4602 35.01
84 4806.8 34.92
85 214.9 2.95
85 275.7 7.17
85 335 10.76
85 351.3 12.3
85 370 14.75
85 402.1 18.57
85 429.1 21.77
85 469.4 26.19
85 507.4 28.75
85 543.2 32.25
85 584.8 33.7
85 648.6 38.54
85 696.1 40.15
85 755.2 41.18
85 771.5 41.09
85 841.4 41.02
85 882.3 40.94
85 918.4 41.17
85 993.9 40.84
85 1019 40.77
85 6.4 0.01
85 15.5 0.01
85 25.5 0.01
85 36.2 0.01
85 45.2 0.02
85 60.9 0.01
85 76.3 0.01
85 102.7 0.01
85 125.9 0.02
85 150.4 0.45
85 176.3 1.04
85 201.7 1.9
122 501.3 32.6
122 752.3 39.13
122 1002.2 40.94
122 1200.8 40.75
122 1405.4 40.68
122 1596.8 40.24
122 1801 39.98
122 2000.2 39.52
122 2195.5 39.34
122 2400 38.46
122 2597.7 38.29
122 2800.1 37.91
122 3001.9 37.4
122 3200.1 36.92
122 3401.1 36.72
122 3598.7 36.53
122 3799.7 36.12
122 3999.9 35.85
122 4201.3 35.69
122 4398.3 35.41
122 4499.8 35.56
122 4597.6 35.42
122 4802.7 35.29
122 6.4 0.03
122 16.5 0.01
122 58.2 0.02
122 100.2 0.03
122 139.7 0.23
122 179.9 0.25
122 233 3.01
122 258.8 5.17
122 311.4 14.93
122 341.2 17.56
122 362 22.27
122 393.3 28.65
122 438.8 31.29
122 486.6 32.27
122 559.4 33
122 625.1 35.76
122 660.3 37.29
122 667 37.24
122 720.6 39.1
122 776.1 39.85
122 834.7 40.42
122 893.9 41.4
122 957 41.37
122 1017.4 41.31
124 5.9 0.01
124 14.4 0.01
124 34.5 0.01
124 43.9 0.01
124 73.1 0.01
124 98.3 0.01
124 124.2 0.08
124 150.8 0.2
124 174.9 0.22
124 199.5 1.85
151 5.4 0.03
151 500.5 28.88
151 750.1 41.24
151 998.4 41.66
151 1199.6 41.22
151 1398.7 40.95
151 1600.4 40.43
151 1800.2 40.19
151 2001.1 39.6
151 2199 39.11
151 2400.1 38.54
151 2599.9 38.12
151 2799.2 37.56
151 2999.6 37.2
151 3200.8 36.74
151 3399.8 36.51
151 3599.6 36.14
151 3799.4 35.78
151 3999 35.68
151 4200.1 35.59
151 4401.1 35.63
151 4500.3 35.56
151 4601.4 35.42
151 4809.9 35.34
151 5 0.04
151 35.5 0.05
151 74.4 0.05
151 114 0.03
151 159.1 0.58
151 207.4 1.77
151 258.7 4.05
151 304 7.53
151 346.7 10.31
151 400.7 15.14
151 457.6 21.88
151 506.2 27.44
151 528.7 29.85
151 561.9 32.9
151 606.9 35.05
151 650.9 38.45
151 706.6 40.61
151 738.6 41.19
151 774.4 41.73
151 823.5 41.76
151 868.8 42.11
151 938.7 42.18
151 1006.8 42.09
151 1020.7 41.7
153 4.9 0.01
153 24.4 0.01
153 45.5 0.01
153 59.5 0.02
153 74.9 0.01
153 99.7 0.01
153 126.1 0.01
153 148.5 0.33
153 175.6 0.99
153 200.1 2.35
178 5.5 0.07
178 500.1 29.67
178 749 41.27
178 1000.2 41.32
178 1199.9 41.19
178 1400.1 41.04
178 1599.1 40.26
178 1799.7 39.94
178 2000.1 39.4
178 2199.5 39.01
178 2399.9 38.66
178 2599.6 38.27
178 2800.4 37.74
178 3000 37.4
178 3199.5 37.27
178 3404.5 36.73
